MUNICIPIO;QUANTIDADE
521080 Itajá;77
521090 Itapaci;236
521100 Itapirapuã;82
521120 Itapuranga;285
521130 Itarumã;91
521140 Itauçu;87
521150 Itumbiara;1858
521160 Ivolândia;59
521170 Jandaia;73
521180 Jaraguá;476
521190 Jataí;1453
521200 Jaupaci;39
521205 Jesúpolis;36
521210 Joviânia;105
521220 Jussara;226
521225 Lagoa Santa;30
521230 Leopoldo de Bulhões;71
521250 Luziânia;1646
521260 Mairipotaba;32
521270 Mambaí;113
521280 Mara Rosa;116
521290 Marzagão;43
521295 Matrinchã;54
521300 Maurilândia;121
521305 Mimoso de Goiás;35
521308 Minaçu;371
521310 Mineiros;778
521340 Moiporá;36
521350 Monte Alegre de Goiás;84
521370 Montes Claros de Goiás;126
521375 Montividiu;123
521377 Montividiu do Norte;48
521380 Morrinhos;652
521385 Morro Agudo de Goiás;35
521390 Mossâmedes;56
521400 Mozarlândia;172
521405 Mundo Novo;118
521410 Mutunópolis;51
521440 Nazário;112
521450 Nerópolis;375
521460 Niquelândia;465
521470 Nova América;49
521480 Nova Aurora;35
521483 Nova Crixás;115
521486 Nova Glória;59
521487 Nova Iguaçu de Goiás;28
521490 Nova Roma;47
521500 Nova Veneza;90
521520 Novo Brasil;61
521523 Novo Gama;429
521525 Novo Planalto;36
521530 Orizona;187
521540 Ouro Verde de Goiás;56
521550 Ouvidor;73
521560 Padre Bernardo;283
521565 Palestina de Goiás;43
521570 Palmeiras de Goiás;257
521580 Palmelo;94
521590 Palminópolis;72
521600 Panamá;40
521630 Paranaiguara;114
521640 Paraúna;159
521645 Perolândia;39
521680 Petrolina de Goiás;104
521690 Pilar de Goiás;39
521710 Piracanjuba;323
521720 Piranhas;126
521730 Pirenópolis;326
521740 Pires do Rio;352
521760 Planaltina;712
521770 Pontalina;192
521800 Porangatu;546
521805 Porteirão;58
521810 Portelândia;53
521830 Posse;470
521839 Professor Jamil;55
521850 Quirinópolis;655
521860 Rialma;107
521870 Rianápolis;42
521878 Rio Quente;81
521880 Rio Verde;3204
521890 Rubiataba;260
521900 Sanclerlândia;89
521910 Santa Bárbara de Goiás;67
521920 Santa Cruz de Goiás;52
521925 Santa Fé de Goiás;77
521930 Santa Helena de Goiás;977
521935 Santa Isabel;48
521940 Santa Rita do Araguaia;52
521945 Santa Rita do Novo Destino;42
521950 Santa Rosa de Goiás;47
521960 Santa Tereza de Goiás;60
521970 Santa Terezinha de Goiás;96
521971 Santo Antônio da Barra;64
521973 Santo Antônio de Goiás;91
521975 Santo Antônio do Descoberto;505
521980 São Domingos;113
521990 São Francisco de Goiás;59
522000 São João d'Aliança;127
522005 São João da Paraúna;32
522010 São Luís de Montes Belos;467
522015 São Luíz do Norte;63
522020 São Miguel do Araguaia;295
522026 São Miguel do Passa Quatro;50
522028 São Patrício;26
522040 São Simão;348
522045 Senador Canedo;1102
522050 Serranópolis;71
522060 Silvânia;225
522068 Simolândia;69
522070 Sítio d'Abadia;53
522100 Taquaral de Goiás;46
522108 Teresina de Goiás;57
522119 Terezópolis de Goiás;58
522130 Três Ranchos;63
522140 Trindade;1182
522145 Trombas;50
522150 Turvânia;90
522155 Turvelândia;80
522157 Uirapuru;47
522160 Uruaçu;468
522170 Uruana;140
522180 Urutaí;46
522185 Valparaíso de Goiás;1322
522190 Varjão;37
522200 Vianópolis;132
522205 Vicentinópolis;79
522220 Vila Boa;76
522230 Vila Propício;79
530010 Brasília;66080
Total;3108799
 ;
