MUNICIPIO;QUANTIDADE
521140 Itauçu;82
521150 Itumbiara;1740
521160 Ivolândia;49
521170 Jandaia;82
521180 Jaraguá;392
521190 Jataí;1379
521200 Jaupaci;43
521205 Jesúpolis;38
521210 Joviânia;81
521220 Jussara;217
521225 Lagoa Santa;26
521230 Leopoldo de Bulhões;70
521250 Luziânia;1483
521260 Mairipotaba;33
521270 Mambaí;111
521280 Mara Rosa;112
521290 Marzagão;51
521295 Matrinchã;54
521300 Maurilândia;108
521305 Mimoso de Goiás;38
521308 Minaçu;365
521310 Mineiros;745
521340 Moiporá;33
521350 Monte Alegre de Goiás;85
521370 Montes Claros de Goiás;126
521375 Montividiu;113
521377 Montividiu do Norte;49
521380 Morrinhos;593
521385 Morro Agudo de Goiás;34
521390 Mossâmedes;80
521400 Mozarlândia;160
521405 Mundo Novo;93
521410 Mutunópolis;50
521440 Nazário;87
521450 Nerópolis;272
521460 Niquelândia;425
521470 Nova América;43
521480 Nova Aurora;36
521483 Nova Crixás;111
521486 Nova Glória;61
521487 Nova Iguaçu de Goiás;28
521490 Nova Roma;45
521500 Nova Veneza;74
521520 Novo Brasil;58
521523 Novo Gama;397
521525 Novo Planalto;41
521530 Orizona;186
521540 Ouro Verde de Goiás;55
521550 Ouvidor;67
521560 Padre Bernardo;275
521565 Palestina de Goiás;42
521570 Palmeiras de Goiás;224
521580 Palmelo;95
521590 Palminópolis;73
521600 Panamá;37
521630 Paranaiguara;114
521640 Paraúna;137
521645 Perolândia;54
521680 Petrolina de Goiás;102
521690 Pilar de Goiás;40
521710 Piracanjuba;302
521720 Piranhas;131
521730 Pirenópolis;324
521740 Pires do Rio;345
521760 Planaltina;637
521770 Pontalina;179
521800 Porangatu;540
521805 Porteirão;54
521810 Portelândia;48
521830 Posse;451
521839 Professor Jamil;56
521850 Quirinópolis;663
521860 Rialma;111
521870 Rianápolis;48
521878 Rio Quente;77
521880 Rio Verde;2912
521890 Rubiataba;275
521900 Sanclerlândia;91
521910 Santa Bárbara de Goiás;65
521920 Santa Cruz de Goiás;53
521925 Santa Fé de Goiás;64
521930 Santa Helena de Goiás;889
521935 Santa Isabel;45
521940 Santa Rita do Araguaia;52
521945 Santa Rita do Novo Destino;40
521950 Santa Rosa de Goiás;52
521960 Santa Tereza de Goiás;49
521970 Santa Terezinha de Goiás;93
521971 Santo Antônio da Barra;64
521973 Santo Antônio de Goiás;76
521975 Santo Antônio do Descoberto;490
521980 São Domingos;116
521990 São Francisco de Goiás;59
522000 São João d'Aliança;123
522005 São João da Paraúna;31
522010 São Luís de Montes Belos;466
522015 São Luíz do Norte;58
522020 São Miguel do Araguaia;307
522026 São Miguel do Passa Quatro;51
522028 São Patrício;25
522040 São Simão;314
522045 Senador Canedo;1049
522050 Serranópolis;79
522060 Silvânia;234
522068 Simolândia;72
522070 Sítio d'Abadia;52
522100 Taquaral de Goiás;51
522108 Teresina de Goiás;58
522119 Terezópolis de Goiás;59
522130 Três Ranchos;63
522140 Trindade;1030
522145 Trombas;52
522150 Turvânia;84
522155 Turvelândia;84
522157 Uirapuru;42
522160 Uruaçu;452
522170 Uruana;135
522180 Urutaí;48
522185 Valparaíso de Goiás;1343
522190 Varjão;38
522200 Vianópolis;124
522205 Vicentinópolis;90
522220 Vila Boa;78
522230 Vila Propício;55
530010 Brasília;60286
Total;2959427
 ;
